id;created_at;text;retweet_count;favorite_count
1047984430852333568;2018-10-04 22:58:53;Nós temos um plano e todo brasileiro é parte dele! Conheça algumas das nossas propostas, acompanhe essa thread e dê RT #VoteMarina18;105;306
1047979818111963137;2018-10-04 22:40:33;"A atriz @loloperisse gravou uma mensagem de apoio à Marina. ""Boa sorte hoje no debate, que Deus ponha na tua boa as palavras certas, estou muito feliz de finalmente uma eleição eu votar em alguém que eu acredito, te desejo tudo de melhor, e tamos juntas."" #VoteMarina18 https://t.co/HhGstJ9Yw9";135;715
1047969613420609538;2018-10-04 22:00:00;Eu convoco todos os que sabem que o ódio não constrói o futuro. Todos pela união do Brasil. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/9UZiiG0089;127;443
1047966683871305729;2018-10-04 21:48:22;O ator @eribertoleao também apoia Marina Presidente. #Vote18 #VoteMarina18 https://t.co/PWGADXE5HA;91;378
1047954763801743361;2018-10-04 21:01:00;PT e Bolsonaro são cabos eleitorais um do outro. Nós temos que combater esse autoritarismo. Vote 18 - Marina Silva Presidente. #Vote18 #VoteMarina18 https://t.co/OWf852G1KV;254;1049
1047923910224896000;2018-10-04 18:58:24;"""Eu preciso muito pedir pra senhora a me ajudar a ter orgulho do país que eu vou entregar para o meu filho"" #Vote18 #VoteMarina18 https://t.co/cx7gefM8QE";102;429
1047908100265664514;2018-10-04 17:55:34;"O ator @mateusolano vota Marina Presidente. ""Vamos de 18, vamos de Marina"" #Vote18 #VoteMarina18 https://t.co/n7gPdvLdYA";161;914
1047886567635931138;2018-10-04 16:30:01;Precisamos recuperar o sentido sagrado da oração de São Francisco de Assis, pois muitos profanaram o 'é dando que se recebe'. https://t.co/PKBOihXBAF;107;493
1047876750129209345;2018-10-04 15:51:00;Para a antropóloga Deborah Goldemberg e mãe da Pauline, é um sonho pensar em ter uma presidente que não seja afilhada de outro político #Vote18 #VoteMarina18 https://t.co/9iVWR78zsK;70;238
1047876687873097730;2018-10-04 15:50:45;Daqui a três dias vamos votar. Eu convoco todos os que sabem que o ódio não constrói o futuro. Todos pela união do Brasil #Vote18 #VoteMarina18 https://t.co/jgrfPPtfO5;191;701
